N,K,T1,D1,T2,D2,T3,D3
75000,16500,7.5988574074074077e-05,4.2475034883720941e-05,0.00032904000264550264,0.00015421112142857148,0.00028633694074074072,0.00016103632499999998
75000,16800,7.4097366666666666e-05,4.5288580701754387e-05,0.00036888623908045982,0.00019281497633536176,0.00033607310370370371,0.0001634377461279461
75000,17100,9.0891814903846152e-05,5.8310968749999994e-05,0.00046399922615384607,0.00018462701999999995,0.00031468271652421653,0.00015823939120370372
75000,17400,8.9295046052631575e-05,6.4598124999999996e-05,0.00042314004605263156,0.00019067618269230768,0.0002414182877192982,0.00011838734666666661
75000,17700,7.2122303030303024e-05,4.6118092424242421e-05,0.00051562097727272731,0.00025853602272727272,0.00027331848484848486,0.0001533566175757576
75000,18000,8.7316524671052632e-05,4.6937885416666649e-05,0.00043606677086007703,0.0001400541181252989,0.00033374141680814938,0.00015039492574558732
75000,18300,7.4265432352941163e-05,5.3020371052631577e-05,0.0006108678323529412,0.00033904910853658539,0.00029660958924949287,0.00018970034415145368
75000,18600,7.2437597254004579e-05,3.8621262641898866e-05,0.0003486870067934783,0.00015800709375000005,0.00025695628401122017,0.00013522060681679852
75000,18900,7.2038183011583024e-05,3.8295552380952392e-05,0.00035736384902143516,0.00016779799403183018,0.00027616541268191266,0.00014332780769230765
75000,19200,8.4694520512820507e-05,4.4286226573426568e-05,0.00036990740370370371,0.00019354077777777778,0.00025274467701149423,8.8869780564263391e-05
75000,19500,0.00012294002639751553,7.2194751672240815e-05,0.00050315901190476188,0.00015484350833333332,0.00030493343719211819,0.00014876581522446321
75000,19800,6.5925404926108367e-05,3.802195462184872e-05,0.00037666899540229887,0.00017849526060606063,0.00023858886206896553,9.090357142857146e-05
75000,20100,6.2093371848739493e-05,4.5158110294117647e-05,0.00050579495089285713,0.00028452306468023259,0.0002421869174876847,0.00010271446943573665
75000,20400,8.8028486842105236e-05,5.6492558876003548e-05,0.00047302144354838705,0.00015100882769472851,0.00035728618103448271,0.00018918886581709141
75000,20700,6.2748767195767177e-05,4.0010878934624692e-05,0.0004931172314814815,0.00021065214999999992,0.00027173548148148147,0.00014725201851851851
75000,21000,7.3247245916515421e-05,4.3527840080971657e-05,0.0003912843009404389,0.00017227778114478119,0.0002433505452586207,0.00011397562390350879
75000,21300,0.00010014950769230769,5.1313768965517233e-05,0.00041712256959706962,0.00015490621645021643,0.0003022020318302387,0.00015589141222570536
75000,21600,5.6674905092592602e-05,3.9718680311890848e-05,0.00049487114008620688,0.00014819440898155569,0.00022945051250000001,0.00011070786000000002
75000,21900,6.6187308333333334e-05,4.2053285714285718e-05,0.00040910703678160925,0.00018329456321839073,0.00023646355402298853,0.00011572777163305141
75000,22200,9.7634735294117647e-05,4.5313310294117642e-05,0.00063270122413793103,0.00035342956858237546,0.00033020750000000001,0.00015252597999999999
75000,22500,8.8931626600985216e-05,5.3648479903147696e-05,0.00051671242936596217,0.00021502737034739453,0.00029352942936596217,0.00017111404502688173
75000,22800,6.9702379310344816e-05,4.273718832891245e-05,0.00042122377339901478,0.00018734806122448978,0.00024095813793103448,0.00010680177269528499
75000,23100,7.0311587301587284e-05,4.3788712422360222e-05,0.00043653415353535357,0.00019976255723905728,0.00023812017547892721,0.00011059673563218393
75000,23400,6.855356288032455e-05,4.0500951960784312e-05,0.00045376896091954018,0.00020219799047619047,0.00023955038314176243,0.00011628180555555551
75000,23700,0.0001026973625,5.545468297872341e-05,0.00042672137284482757,0.00015761232886334607,0.00029222006250000001,0.00012109817307692309
75000,24000,4.0017989010989018e-05,3.8150596153846156e-05,0.00054696336866359447,0.00033420509021323127,0.00023589678174603174,0.00011079644658119658
75000,24300,7.0433147783251234e-05,3.8052353297035691e-05,0.00046691718226600992,0.00019795856321839085,0.00026834973732718897,0.00011541583161290325
75000,24600,7.4440658846529808e-05,3.3091850378787866e-05,0.00046520837096774187,0.00021199652083333327,0.00031077984155597726,0.00014959697058823532
75000,24900,9.280127428571428e-05,6.2385836319612582e-05,0.00072889954571428569,0.00024367726571428568,0.00027349093241379308,0.00013808283908045977
75000,25200,7.8413537327188938e-05,5.8980624175824166e-05,0.00066909436589861757,0.00024615414155844162,0.00029529079644048943,0.00014105305517241376
75000,25500,9.1854231372549014e-05,6.2219708102108763e-05,0.00089655317254901958,0.00033887711229946553,0.00029088734166666667,0.000146031175
75000,25800,9.596441960784316e-05,5.9789475757575771e-05,0.00068203153151260502,0.00032307498249299719,0.00027366371960784315,0.00015664254313725489
75000,26100,7.9967099999999995e-05,4.5694242857142857e-05,0.0005283857161290323,0.00026373613877054175,0.00037402996000000002,0.00018790472000000002
75000,26400,0.00010420295494505497,6.0849753896103924e-05,0.0009799806442307693,0.00043748225657894721,0.00031873392440318304,0.00013045472534785243
75000,26700,0.00011935383838383839,6.5355577272727274e-05,0.0011024552483660133,0.00054508387941176457,0.00034309474206349204,0.00021949731122448976
75000,27000,7.1431377880184339e-05,3.6003892857142855e-05,0.00048420093548387098,0.00021978835352205403,0.00025765980645161288,0.00012022802325581394
75000,27300,0.00010365091133004927,5.6808742296918779e-05,0.00064858813660477455,0.0002708278269230769,0.00030873245050055617,0.00013922544690860215
75000,27600,9.665051428571428e-05,6.045192191283292e-05,0.00064173069516129037,0.00034952582849462376,0.00031266675,0.00014439020000000001
75000,27900,7.407133793103449e-05,4.6150612500000002e-05,0.00058228728078817734,0.00029783608035714287,0.0002295988379310345,0.00011506542549019608
75000,28200,7.8054188453159038e-05,4.6874617647058822e-05,0.00064989358796296295,0.00030474831249999997,0.0002342312296296296,0.00010980015000000001
75000,28500,9.2954584929757345e-05,5.2136141909814327e-05,0.00066477537037037049,0.00027966760628019336,0.00028252579398148152,0.00012607684953703708
75000,28800,7.2739172757475069e-05,3.9121238095238085e-05,0.00051838813704318935,0.00023988949702380945,0.00021943871388301617,0.00011458562354312349
75000,29100,7.1849607142857145e-05,4.2287462857142855e-05,0.00054031768548387096,0.0002518213313172043,0.00023761401470588232,0.00011525646840958604
75000,29400,0.00013599141428571429,7.4227700000000001e-05,0.00070903795566502469,0.00031966155862068947,0.00035314978095238097,0.00017041345964912281
75000,29700,4.8419708620689666e-05,4.115798749999999e-05,0.00072492272290640392,0.00045654196428571424,0.00019853108120133483,0.00010248072642679901
75000,30000,7.2837733333333342e-05,4.1556380952380935e-05,0.00057563443846153845,0.00018119321153846151,0.00023466843571428572,7.8128417532467539e-05
75000,30300,0.00010530143376623376,6.3366755900621098e-05,0.00072477727609427604,0.00030392366518518509,0.00029932629780564265,0.0001808023110632184
75000,30600,8.1551600000000007e-05,5.0575527210884361e-05,0.00057569991481481488,0.00025238763029100534,0.00023912613333333329,0.00010992898333333335
75000,30900,7.415747241379309e-05,4.3860757319453476e-05,0.00052182599999999997,0.0002204823470588235,0.00029920563333333335,0.00012420366666666667
75000,31200,0.0001001972252631579,6.3079980263157901e-05,0.0006817415199999999,0.00030497786938775504,0.00022953974068965516,0.00012674962068965514
75000,31500,7.28247183908046e-05,4.1299394736842102e-05,0.00054704467672413788,0.00024078263690476183,0.00021993108297413796,0.00010822761896929827
75000,31800,8.4088417241379317e-05,5.0690194117647064e-05,0.00055747877530589558,0.00024317165429093136,0.00024085861724137931,0.00012265404117647058
75000,32100,9.7459029761904749e-05,5.3295363095238077e-05,0.00059809008866995074,0.00019625053037766835,0.00029537907142857141,0.00013238151999999997
75000,32400,7.5160040935672528e-05,4.982185244360903e-05,0.00070940251971326161,0.00038756508236101572,0.00022735914141414144,0.0001089067787307033
75000,32700,7.1475114285714291e-05,4.1822944474393531e-05,0.00055803396666666662,0.00023329252666666662,0.00023759453571428569,0.00011162451190476196
75000,33000,6.4338951933124334e-05,4.0626489413188131e-05,0.00061313707429130014,0.00027884724503722091,0.00022361911515151513,0.00010143626666666664
75000,33300,9.6570599999999993e-05,5.3406508441558431e-05,0.00082338693246753261,0.00036088519318181839,0.00033983225221674877,0.00015868349999999999
75000,33600,6.6519209627329185e-05,4.9753562741312739e-05,0.00074299690920716106,0.0004011729586983729,0.00019971580724637681,0.00010402099540229886
75000,33900,7.6922525541125544e-05,4.8371838095238095e-05,0.00069860761696969697,0.00034013481130434783,0.00021913056793743888,0.00010363036903225805
75000,34200,7.3098340225563919e-05,3.9489020539152763e-05,0.00072565054670329667,0.00028686413566433562,0.00027354339285714287,0.00014723468421052628
75000,34500,9.9812916666666671e-05,5.5739666666666671e-05,0.00079080021551724135,0.0003598565081669692,0.00029161041129032258,0.00013583108129032256
75000,34800,6.9707639133921408e-05,4.6533571519795658e-05,0.00060363132878909381,0.00025623299336870029,0.00022725994947874899,0.00011171194482758621
75000,35100,7.3661723275862066e-05,4.4583062310949786e-05,0.00061793784642857148,0.00027868125000000006,0.00023644745681818179,7.832628181818181e-05
75000,35400,8.7997350344827589e-05,5.1121374174614823e-05,0.00077184171741935482,0.00035828657741935482,0.00029280313999999999,0.0001749278358490566
75000,35700,7.9301163602941177e-05,4.8468793445121953e-05,0.00065853081092436981,0.00029456186974789918,0.00023172834663865547,0.00010836781613756617
75000,36000,7.7232661726242359e-05,4.2706907568238207e-05,0.00064165389589589594,0.00028645257481481486,0.00024248095608108111,9.4950791666666633e-05
75000,36300,0.00010473933423423422,6.3821366666666658e-05,0.00079835410810810811,0.00034098140592515598,0.00029601713423423422,0.00014082397738095239
75000,36600,7.1564846153846163e-05,4.5303235294117642e-05,0.00063467232891246679,0.00031961357366771154,0.00022156991511936344,0.00010859968965517246
75000,36900,8.1935831269349844e-05,5.3367564210526314e-05,0.00063058541372549019,0.00027285518823529418,0.00025297529520697167,0.00012786338219070132
75000,37200,8.7510878607809832e-05,4.8422938596491251e-05,0.00069004772525027807,0.00023957726098715348,0.00034894917352614016,0.00018104031928480204
75000,37500,6.0020551378446113e-05,3.4970056680161946e-05,0.00075814269523809524,0.00041038505333333339,0.00023794205602240898,0.00011680665126050422
75000,37800,7.446541798941798e-05,4.5192923215898814e-05,0.00095645444761904765,0.00031967227500000011,0.00023030992857142862,9.9050648247978458e-05
75000,38100,6.5673937037037027e-05,4.523948801742918e-05,0.00092412476666666669,0.00057172994358974365,0.0002418685666666667,9.5062916666666705e-05
75000,38400,7.4683084848484849e-05,5.4715713333333348e-05,0.00079642238484848476,0.00036546097407407396,0.00026861765151515153,0.00014181894230769231
75000,38700,6.1035073732718899e-05,4.1134362142422396e-05,0.00067550863546798022,0.00034287841097818428,0.00021325191133004929,0.00010662751912225707
75000,39000,7.0782875132275133e-05,4.4750651979565771e-05,0.00066993086108374392,0.00021704268965517252,0.00022884550476190478,0.00010412221333333334
75000,39300,9.271715135135136e-05,5.290110606833249e-05,0.0006428760333333334,0.00027236375256410264,0.0002371839,0.00010173010000000002
75000,39600,7.3191651821862352e-05,4.8871584688995218e-05,0.00073446830769230767,0.00034414132692307689,0.00023133866410256411,0.00011406806969696972
75000,39900,0.00010101483333333335,5.6751052845528469e-05,0.0007976093255813953,0.00036016445285412259,0.00029096572413793106,0.00013435357029177721
75000,40200,6.2588938294010879e-05,4.3378092241379293e-05,0.00083706222105263167,0.00047036719534883728,0.00020942158771929825,0.00010677958974358975
75000,40500,7.9867819776714515e-05,4.9242298907646478e-05,0.00078607616666666661,0.00042418917557932257,0.00023739809696969697,8.3275425157232721e-05
75000,40800,9.47595e-05,6.3533130434782593e-05,0.00074104770000000002,0.00033224473703703702,0.00022399203333333339,0.00011342875333333339
75000,41100,8.5171556650246312e-05,4.723314285714287e-05,0.00087218218798665184,0.00048410301228878652,0.00023663707004310344,0.00011937318256578946
75000,41400,0.00010977765185185186,6.3645512643678164e-05,0.00063765874074074081,0.00024779873069679851,0.00029680186334610475,0.00014379355535390202
75000,41700,6.4360958974358975e-05,5.0628689285714291e-05,0.0010008591976840362,0.00066131589993416711,0.0002112963923076923,0.00010720603333333332
75000,42000,7.9889533333333328e-05,5.2552827450980395e-05,0.00059613758064516135,0.00025368159818902101,0.00021369640000000004,0.00010042832307692312
75000,42300,0.00010699806896551724,6.0635536585365853e-05,0.00073573672521551716,0.00023579408059210536,0.00029251420689655177,0.00012118159626436787
75000,42600,6.3599535714285716e-05,5.267505102040816e-05,0.0007556266568322981,0.00040836847826086954,0.0002095181428571429,9.9668507763975189e-05
75000,42900,7.2190983333333337e-05,4.699099523809524e-05,0.00058516485416666665,0.00020252831148373984,0.00023574468333333336,9.732258717948719e-05
75000,43200,0.00010129598888888889,6.7656621212121217e-05,0.00073483072222222225,0.00031726683962264151,0.00033002012222222224,0.00017117066595744685
75000,43500,7.0896364721485415e-05,4.7718541871921173e-05,0.00069064235897435891,0.00038505005555555544,0.00021755637980769231,0.00010165376704545452
75000,43800,7.6002955555555562e-05,5.1011820000000007e-05,0.00053833355555555544,0.00023220514285714276,0.00021221658888888892,9.8678591025641045e-05
75000,44100,0.00011266707549857549,6.3958385400313957e-05,0.00068144979565772676,0.00028724397430696422,0.00033814903703703706,0.0001785915283018868
75000,44400,7.1953733333333342e-05,5.1090653333333337e-05,0.00073592526666666663,0.00041687299115646256,0.00020402526666666668,8.8089687878787883e-05
75000,44700,7.5766531372549022e-05,4.3920130303030301e-05,0.00068899883137254895,0.00029817156666666657,0.00026383728083491462,0.00011583032005060088
75000,45000,6.9338606060606058e-05,4.8258339826839829e-05,0.00053121059874608153,0.00022073568965517249,0.0002192822194357367,9.379559104658199e-05
75000,45300,0.00011680777777777781,7.3907896825396859e-05,0.00070573006521739139,0.00023336207763975138,0.00029307171875,0.00013788939875000001
75000,45600,6.6599800000000006e-05,4.1229754166666679e-05,0.00050934424848484848,0.00022392868848484848,0.0002305375851851852,9.7681958770090842e-05
75000,45900,8.1408249999999994e-05,5.3655554187192109e-05,0.00052326816244239625,0.00021848761136712756,0.00023571374523809524,0.00011444934666666666
75000,46200,9.1234333333333335e-05,5.7786840740740744e-05,0.00067269095952380957,0.00028229618131868139,0.00030251490537634408,0.00013459243486352358
75000,46500,7.3101508417508428e-05,5.098743629629631e-05,0.00051896605083088946,0.00024555378210590372,0.00021057849337121216,0.00010507128125000004
75000,46800,7.1568599206349201e-05,4.4783090277777775e-05,0.00051366289039408866,0.00023790985327924274,0.00023256902142857142,0.00011250568
75000,47100,9.4674818458417856e-05,5.4376112941176467e-05,0.00059407122358175754,0.00025128872235023042,0.0003018254988505747,0.00013104470476190479
75000,47400,6.2748286666666672e-05,4.6204750000000005e-05,0.00048257999500000005,0.00022439099264705883,0.00021024299096774194,0.00010719975558312657
75000,47700,9.3904339235787519e-05,5.9340981808731819e-05,0.00050539751724137927,0.00023179969827586203,0.00024149210344827588,0.00011403791909814323
75000,48000,8.288786e-05,5.5748718181818176e-05,0.00047557364749999998,0.00019556413068181819,0.0002434017457142857,0.00011916026428571434
75000,48300,0.00011089126984126983,6.8087037698412684e-05,0.00050330380803571427,0.0001770650571646341,0.00030923838095238101,0.00014089089393939399
75000,48600,6.3740490697674425e-05,4.669699440137813e-05,0.0006588872454545454,0.0002152178787878787,0.00023643416428571428,0.00011536943571428574
75000,48900,8.8890703703703704e-05,5.6449555555555547e-05,0.00046228993862433858,0.00017431436942355881,0.00028553093309438473,0.00012428172485768501
75000,49200,9.63799305210918e-05,6.8024183029453001e-05,0.00046360380371352785,0.00016582146551724142,0.00032246289044289046,0.00015578964204545457
75000,49500,0.00010330976551724139,6.1509640909090919e-05,0.00059449993103448265,0.00026326086056971518,0.00033098359514687099,0.00016042094444444446
75000,49800,8.5981350059737168e-05,5.4477191850594236e-05,0.00044639459629629633,0.00015727027575757567,0.00023310592724867725,0.00011703920502645503
75000,50100,7.068417575757576e-05,4.2750255244755245e-05,0.00048177401666666661,0.00021230193181818178,0.00022879471494252875,0.00010518839787798404
75000,50400,9.4625312820512803e-05,4.9694700320512805e-05,0.0005929620666666667,0.00026226414761904764,0.00029389113333333337,0.00012664691836734697
75000,50700,6.3759716239316253e-05,4.337224281842819e-05,0.00054907728846153854,0.00027991326960784312,0.00023483592926613612,0.00011624581847755363
75000,51000,6.8861025171624717e-05,4.6431789473684217e-05,0.00043914047526236882,0.00019265240732758624,0.00022486406376811597,0.00010783801176470592
75000,51300,9.1359879120879125e-05,5.1813381766381766e-05,0.00048704225714285722,0.00017056082857142864,0.0002939902714285714,0.00011715362592592591
75000,51600,6.7807368298368294e-05,4.6186829836829835e-05,0.00057021626118067975,0.0002148834228761272,0.00022420020424403182,0.00010327165655172413
75000,51900,8.2226168103448271e-05,5.5318747549019609e-05,0.00043972693103448278,0.0001516376587643678,0.00023611718596059113,0.00010911380952380951
75000,52200,9.3109518681318686e-05,5.7968391363022947e-05,0.00041004402142857141,0.00016510201513317188,0.00031622850541871919,0.00014796323399014774
75000,52500,8.5831631054131041e-05,5.6071346153846139e-05,0.00050031572162485068,0.00022986975866188766,0.00024971486531986535,0.00013564300000000004
75000,52800,6.6059711538461545e-05,4.3294109686609692e-05,0.00038861523387096771,0.00017214405249841867,0.00021795478333333336,0.00010045405333333337
75000,53100,7.251480769230768e-05,5.2151883265856935e-05,0.00040446844090056286,0.0001863770231286796,0.00026182540053050398,0.00012059773706896552
75000,53400,7.3881964102564106e-05,5.8263673076923076e-05,0.00049610942298850577,0.00015389459874608159,0.00028128521720430103,0.00013217677478005859
75000,53700,8.385084175084175e-05,5.3304952861952864e-05,0.00050391762962962968,0.0002367770961538462,0.00023717621786492371,0.00011920193350383634
75000,54000,6.726858516483516e-05,4.6506230043541364e-05,0.00036964405952380947,0.00015451291666666663,0.00023506413479262674,9.9821857320099263e-05
75000,54300,6.4115262952101654e-05,4.5242914808461972e-05,0.00039235527620967746,0.00017061224431818179,0.00022444512903225809,0.00011164627109181143
75000,54600,6.7853866666666671e-05,4.5180453846153853e-05,0.00041473948602150534,0.00018752129935483864,0.00036032260238095235,0.00013552981231003037
75000,54900,8.4721331002331004e-05,5.1857924242424241e-05,0.00050417362393162383,0.00022798471527777763,0.00029902284615384613,0.00013649046938775508
75000,55200,6.7369638528138524e-05,4.1723212703962699e-05,0.00036154753781512602,0.00015975535861713103,0.0002341908714285714,0.00010893909464285712
75000,55500,6.63571876172608e-05,4.8060786153846161e-05,0.00038484616289198603,0.00018005938142857139,0.00022636971646341464,0.00010805720833333333
75000,55800,7.1002549450549453e-05,5.2663135703918724e-05,0.00037594439047619046,0.00016462303333333333,0.00023845471428571429,9.1983178571428576e-05
75000,56100,7.5473369375907113e-05,5.2935350507982584e-05,0.0003513757579700716,0.00016265794766009856,0.00023764531745283014,7.8193382142857101e-05
75000,56400,8.5928786833855796e-05,5.9009305454545464e-05,0.00043346867471264367,0.00018615477375886526,0.00029426462847608457,0.00013771204709677425
75000,56700,5.1625111615245009e-05,4.1897714424951275e-05,0.00035547063793103448,0.00017106494444444449,0.00023295133793103446,0.00011715763137254901
75000,57000,6.0402716346153845e-05,3.57453825e-05,0.00032370891246684348,0.00015586368314899151,0.0002277125676392573,0.00010970935823754788
75000,57300,6.0191428763440856e-05,4.8595061666666665e-05,0.00032769165982404693,0.00012179358754208758,0.00023788115376344087,0.00011715368823529413
75000,57600,6.1950162037037029e-05,4.4489512878787861e-05,0.00031686757037037037,0.00014840758095238096,0.00026526202513227511,0.00013937830219780216
75000,57900,8.255408708708709e-05,5.4796100158982509e-05,0.00031154663601532569,0.00013353283197492166,0.00024608622222222225,0.00011532711764705885
75000,58200,0.00010791335567567567,7.9038090770015295e-05,0.00041380554666666663,0.00016398539999999998,0.00029979714428571427,0.00013680662114845939
75000,58500,6.0680514705882355e-05,4.7311468409586063e-05,0.00056696151666666675,0.00037255538030303039,0.00022845051666666667,0.00011425954025157234
75000,58800,6.5107775757575757e-05,4.3344590909090915e-05,0.0004753947632183908,0.00028587130006049608,0.00024147846666666668,0.00011450175686274509
75000,59100,5.1538553466509995e-05,3.6434989648033123e-05,0.00030568041216216211,0.00014733741326530605,0.00022676269341216217,0.00010326998022959185
75000,59400,5.9476944055944053e-05,3.854663636363636e-05,0.000285758824933687,0.00012518904355716877,0.00031412630769230774,0.00014270619047619047
